T	mtheta	mh2	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
4.142232e+01	4.000000e-03	1.500000e-01	1.148286e+07	1.630444e-01	1.000000e+00	1.372595e+04	1.747850e-01	1.000000e+00	6.909564e+06	1.586548e-01	1.000000e+00	7.239993e+00	1.851839e-01	1.000000e+00	1.265475e+03	1.674713e-01	1.000000e+00	1.733548e-02	1.727260e-01	1.000000e+00	3.802120e-03	1.692184e-01	1.000000e+00	8.289547e+02	1.703728e-01	1.000000e+00	2.923562e+00	1.816367e-01	1.000000e+00	6.818575e-05	1.734226e-01	1.000000e+00	2.361955e+07	1.754293e-01	1.000000e+00	5.578650e+06	1.678596e-01	1.000000e+00
4.298001e+01	4.000000e-03	1.500000e-01	1.515899e+07	1.709803e-01	1.000000e+00	1.805069e+04	1.657581e-01	1.000000e+00	9.077733e+06	1.558107e-01	1.000000e+00	9.548201e+00	1.718455e-01	1.000000e+00	1.670123e+03	1.712593e-01	1.000000e+00	2.288477e-02	1.794713e-01	1.000000e+00	5.011925e-03	1.764183e-01	1.000000e+00	1.092247e+03	1.665632e-01	1.000000e+00	3.854343e+00	1.703913e-01	1.000000e+00	8.969901e-05	1.695779e-01	1.000000e+00	3.110912e+07	1.795320e-01	1.000000e+00	7.319837e+06	1.649393e-01	1.000000e+00
4.459628e+01	4.000000e-03	1.500000e-01	1.979401e+07	1.707081e-01	1.000000e+00	2.350220e+04	1.699049e-01	1.000000e+00	1.179838e+07	1.608150e-01	1.000000e+00	1.240675e+01	1.753842e-01	1.000000e+00	2.169893e+03	1.744066e-01	1.000000e+00	2.971120e-02	1.683604e-01	1.000000e+00	6.508132e-03	1.721640e-01	1.000000e+00	1.419282e+03	1.679175e-01	1.000000e+00	5.005067e+00	1.708641e-01	1.000000e+00	1.166275e-04	1.713322e-01	1.000000e+00	4.037440e+07	1.753474e-01	1.000000e+00	9.521554e+06	1.667590e-01	1.000000e+00
4.627332e+01	4.000000e-03	1.500000e-01	2.515871e+07	1.519010e-01	1.000000e+00	3.009962e+04	1.780814e-01	1.000000e+00	1.511067e+07	1.592448e-01	1.000000e+00	1.587865e+01	1.774575e-01	1.000000e+00	2.776896e+03	1.716036e-01	1.000000e+00	3.783674e-02	1.621651e-01	1.000000e+00	8.344660e-03	1.743607e-01	1.000000e+00	1.821675e+03	1.765509e-01	1.000000e+00	6.413077e+00	1.799734e-01	1.000000e+00	1.494662e-04	1.773615e-01	1.000000e+00	5.177546e+07	1.718774e-01	1.000000e+00	1.217698e+07	1.633110e-01	1.000000e+00
4.801343e+01	4.000000e-03	1.500000e-01	3.207530e+07	1.697581e-01	1.000000e+00	3.800237e+04	1.715993e-01	1.000000e+00	1.922124e+07	1.711724e-01	1.000000e+00	2.006993e+01	1.804178e-01	1.000000e+00	3.507493e+03	1.723947e-01	1.000000e+00	4.803277e-02	1.728363e-01	1.000000e+00	1.054373e-02	1.764055e-01	1.000000e+00	2.282109e+03	1.599087e-01	1.000000e+00	8.083750e+00	1.690493e-01	1.000000e+00	1.859617e-04	1.556606e-01	1.000000e+00	6.534593e+07	1.714558e-01	1.000000e+00	1.544709e+07	1.699303e-01	1.000000e+00
4.981898e+01	4.000000e-03	1.500000e-01	3.957746e+07	1.598125e-01	1.000000e+00	4.744343e+04	1.758038e-01	1.000000e+00	2.382272e+07	1.667353e-01	1.000000e+00	2.501087e+01	1.830959e-01	1.000000e+00	4.373994e+03	1.717675e-01	1.000000e+00	6.000119e-02	1.708932e-01	1.000000e+00	1.311207e-02	1.667200e-01	1.000000e+00	2.848033e+03	1.593120e-01	1.000000e+00	1.010347e+01	1.712535e-01	1.000000e+00	2.333954e-04	1.549966e-01	1.000000e+00	8.140668e+07	1.712870e-01	1.000000e+00	1.925659e+07	1.636694e-01	1.000000e+00
5.169242e+01	4.000000e-03	1.500000e-01	4.895840e+07	1.664346e-01	1.000000e+00	5.841396e+04	1.762298e-01	1.000000e+00	2.938048e+07	1.630254e-01	1.000000e+00	3.078029e+01	1.772930e-01	1.000000e+00	5.387110e+03	1.742508e-01	1.000000e+00	7.340919e-02	1.579719e-01	1.000000e+00	1.618011e-02	1.707996e-01	1.000000e+00	3.535374e+03	1.709216e-01	1.000000e+00	1.244921e+01	1.698421e-01	1.000000e+00	2.896914e-04	1.779879e-01	1.000000e+00	1.003119e+08	1.708840e-01	1.000000e+00	2.348413e+07	6.709370e-01	1.000000e+00
5.363631e+01	4.000000e-03	1.500000e-01	5.935437e+07	1.599135e-01	1.000000e+00	7.097705e+04	1.690246e-01	1.000000e+00	3.568694e+07	1.560156e-01	1.000000e+00	3.748865e+01	1.741385e-01	1.000000e+00	6.558900e+03	1.765738e-01	1.000000e+00	8.977695e-02	1.783374e-01	1.000000e+00	1.965630e-02	1.650657e-01	1.000000e+00	4.294512e+03	1.708870e-01	1.000000e+00	1.512671e+01	1.722579e-01	1.000000e+00	3.520230e-04	1.672044e-01	1.000000e+00	1.220265e+08	1.700537e-01	1.000000e+00	2.880651e+07	1.655342e-01	1.000000e+00
5.565331e+01	4.000000e-03	1.500000e-01	7.143044e+07	1.589446e-01	1.000000e+00	8.540896e+04	1.814748e-01	1.000000e+00	4.328818e+07	1.768820e-01	1.000000e+00	4.505406e+01	1.732576e-01	1.000000e+00	7.876399e+03	1.745239e-01	1.000000e+00	1.079512e-01	1.713072e-01	1.000000e+00	2.367580e-02	1.685653e-01	1.000000e+00	5.161758e+03	1.707135e-01	1.000000e+00	1.818690e+01	1.745487e-01	1.000000e+00	4.241255e-04	1.698033e-01	1.000000e+00	1.470007e+08	1.742321e-01	1.000000e+00	3.451394e+07	1.679351e-01	1.000000e+00
5.774615e+01	4.000000e-03	1.500000e-01	8.498006e+07	1.638648e-01	1.000000e+00	1.008957e+05	1.548714e-01	1.000000e+00	5.121913e+07	1.672978e-01	1.000000e+00	5.360662e+01	1.760352e-01	1.000000e+00	9.364657e+03	1.671871e-01	1.000000e+00	1.275617e-01	1.575235e-01	1.000000e+00	2.796620e-02	1.546936e-01	1.000000e+00	6.131367e+03	1.753169e-01	1.000000e+00	2.163773e+01	1.734304e-01	1.000000e+00	5.042632e-04	1.720255e-01	1.000000e+00	1.746139e+08	1.682494e-01	1.000000e+00	4.114043e+07	1.667033e-01	1.000000e+00
5.991770e+01	4.000000e-03	1.500000e-01	1.008433e+08	1.751659e-01	1.000000e+00	1.194588e+05	1.676161e-01	1.000000e+00	5.931154e+07	6.305486e-01	1.000000e+00	6.303956e+01	1.678510e-01	1.000000e+00	1.102689e+04	1.729476e-01	1.000000e+00	1.511535e-01	1.756296e-01	1.000000e+00	3.310814e-02	1.845417e-01	1.000000e+00	7.207574e+03	1.671907e-01	1.000000e+00	2.542836e+01	1.743357e-01	1.000000e+00	5.934920e-04	1.805495e-01	1.000000e+00	2.040907e+08	1.533540e-01	1.000000e+00	4.853379e+07	1.686091e-01	1.000000e+00
6.217090e+01	4.000000e-03	1.500000e-01	1.172951e+08	1.676263e-01	1.000000e+00	1.390241e+05	1.715314e-01	1.000000e+00	7.038811e+07	1.764608e-01	1.000000e+00	7.339547e+01	1.718542e-01	1.000000e+00	1.282833e+04	1.796069e-01	1.000000e+00	1.758593e-01	1.809397e-01	1.000000e+00	3.855198e-02	1.799269e-01	1.000000e+00	8.394118e+03	1.694806e-01	1.000000e+00	2.960729e+01	1.712919e-01	1.000000e+00	6.896366e-04	1.824154e-01	1.000000e+00	2.391024e+08	1.797950e-01	1.000000e+00	5.635606e+07	1.711044e-01	1.000000e+00
6.450884e+01	4.000000e-03	1.500000e-01	1.343096e+08	1.568998e-01	1.000000e+00	1.604161e+05	1.858391e-01	1.000000e+00	8.037712e+07	1.611057e-01	1.000000e+00	8.412369e+01	1.608943e-01	1.000000e+00	1.482036e+04	1.751376e-01	1.000000e+00	2.026682e-01	1.726292e-01	1.000000e+00	4.430703e-02	1.698554e-01	1.000000e+00	9.682170e+03	1.709310e-01	1.000000e+00	3.412058e+01	1.713290e-01	1.000000e+00	7.943146e-04	1.674656e-01	1.000000e+00	2.755053e+08	1.734140e-01	1.000000e+00	6.522424e+07	1.684490e-01	1.000000e+00
6.693470e+01	4.000000e-03	1.500000e-01	1.543162e+08	1.758683e-01	1.000000e+00	1.827454e+05	1.736417e-01	1.000000e+00	9.257232e+07	1.701400e-01	1.000000e+00	9.642017e+01	1.682837e-01	1.000000e+00	1.689027e+04	1.779481e-01	1.000000e+00	2.310102e-01	1.683625e-01	1.000000e+00	5.064294e-02	1.688071e-01	1.000000e+00	1.104763e+04	1.768377e-01	1.000000e+00	3.894125e+01	1.707976e-01	1.000000e+00	9.060452e-04	1.682086e-01	1.000000e+00	3.138933e+08	1.657573e-01	1.000000e+00	7.444820e+07	1.764598e-01	1.000000e+00
6.945178e+01	4.000000e-03	1.500000e-01	1.742478e+08	1.697660e-01	1.000000e+00	2.057961e+05	1.677741e-01	1.000000e+00	1.040697e+08	1.569254e-01	1.000000e+00	1.090447e+02	1.766963e-01	1.000000e+00	1.908328e+04	1.697880e-01	1.000000e+00	2.613640e-01	1.723397e-01	1.000000e+00	5.698136e-02	1.620208e-01	1.000000e+00	1.248941e+04	1.699785e-01	1.000000e+00	4.401478e+01	1.705954e-01	1.000000e+00	1.025436e-03	1.688607e-01	1.000000e+00	3.534076e+08	1.605022e-01	1.000000e+00	8.383188e+07	1.649534e-01	1.000000e+00
7.206351e+01	4.000000e-03	1.500000e-01	1.937895e+08	1.607424e-01	1.000000e+00	2.318190e+05	1.719057e-01	1.000000e+00	1.173475e+08	1.762022e-01	1.000000e+00	1.222792e+02	1.723314e-01	1.000000e+00	2.139034e+04	1.691045e-01	1.000000e+00	2.932910e-01	1.698162e-01	1.000000e+00	6.422300e-02	1.720111e-01	1.000000e+00	1.402054e+04	1.784458e-01	1.000000e+00	4.933134e+01	1.700028e-01	1.000000e+00	1.150927e-03	1.755110e-01	1.000000e+00	3.985345e+08	1.786050e-01	1.000000e+00	9.436614e+07	1.674193e-01	1.000000e+00
7.477346e+01	4.000000e-03	1.500000e-01	2.175400e+08	1.780368e-01	1.000000e+00	2.573649e+05	1.697748e-01	1.000000e+00	1.300863e+08	1.653366e-01	1.000000e+00	1.357422e+02	1.678486e-01	1.000000e+00	2.375853e+04	1.663371e-01	1.000000e+00	3.257885e-01	1.772838e-01	1.000000e+00	7.130297e-02	1.721701e-01	1.000000e+00	1.555954e+04	1.761113e-01	1.000000e+00	5.481352e+01	1.712901e-01	1.000000e+00	1.278669e-03	1.706776e-01	1.000000e+00	4.423240e+08	1.716670e-01	1.000000e+00	1.047071e+08	1.656745e-01	1.000000e+00
7.758532e+01	4.000000e-03	1.500000e-01	2.395605e+08	1.797238e-01	1.000000e+00	2.830442e+05	1.764200e-01	1.000000e+00	1.421975e+08	1.615311e-01	1.000000e+00	1.496648e+02	1.716037e-01	1.000000e+00	2.622379e+04	1.796008e-01	1.000000e+00	3.583055e-01	1.760904e-01	1.000000e+00	7.856870e-02	1.718355e-01	1.000000e+00	1.712320e+04	1.708506e-01	1.000000e+00	6.039049e+01	1.721029e-01	1.000000e+00	1.406608e-03	1.761262e-01	1.000000e+00	4.877263e+08	1.715445e-01	1.000000e+00	1.154179e+08	1.691822e-01	1.000000e+00
8.050292e+01	4.000000e-03	1.500000e-01	2.597119e+08	1.564467e-01	1.000000e+00	3.096438e+05	1.715580e-01	1.000000e+00	1.555192e+08	1.602076e-01	1.000000e+00	1.634625e+02	1.783910e-01	1.000000e+00	2.858234e+04	1.699825e-01	1.000000e+00	3.895847e-01	1.644368e-01	1.000000e+00	8.570076e-02	1.679539e-01	1.000000e+00	1.874388e+04	1.727311e-01	1.000000e+00	6.563682e+01	1.581489e-01	1.000000e+00	1.538777e-03	1.745402e-01	1.000000e+00	5.336152e+08	1.730552e-01	1.000000e+00	1.261968e+08	1.669891e-01	1.000000e+00
8.353023e+01	4.000000e-03	1.500000e-01	2.841844e+08	1.858679e-01	1.000000e+00	3.341924e+05	1.610292e-01	1.000000e+00	1.699037e+08	1.715645e-01	1.000000e+00	1.773514e+02	1.767978e-01	1.000000e+00	3.105937e+04	1.734435e-01	1.000000e+00	4.248295e-01	1.732747e-01	1.000000e+00	9.307982e-02	1.755400e-01	1.000000e+00	2.031326e+04	1.803983e-01	1.000000e+00	7.158985e+01	1.782794e-01	1.000000e+00	1.667292e-03	1.740734e-01	1.000000e+00	5.773808e+08	1.652059e-01	1.000000e+00	1.362303e+08	1.673950e-01	1.000000e+00
8.667139e+01	4.000000e-03	1.500000e-01	3.024809e+08	1.540729e-01	1.000000e+00	3.614709e+05	1.739544e-01	1.000000e+00	1.818814e+08	1.607004e-01	1.000000e+00	1.907344e+02	1.659168e-01	1.000000e+00	3.337636e+04	1.712031e-01	1.000000e+00	4.576284e-01	1.817554e-01	1.000000e+00	1.001388e-01	1.683384e-01	1.000000e+00	2.182825e+04	1.639223e-01	1.000000e+00	7.703162e+01	1.672669e-01	1.000000e+00	1.796931e-03	1.730101e-01	1.000000e+00	6.219268e+08	1.750370e-01	1.000000e+00	1.473695e+08	1.734090e-01	1.000000e+00
8.993067e+01	4.000000e-03	1.500000e-01	3.237984e+08	1.573829e-01	1.000000e+00	3.865645e+05	1.722746e-01	1.000000e+00	1.952345e+08	1.722318e-01	1.000000e+00	2.039372e+02	1.682434e-01	1.000000e+00	3.570357e+04	1.790525e-01	1.000000e+00	4.886110e-01	1.809457e-01	1.000000e+00	1.065425e-01	1.699900e-01	1.000000e+00	2.337291e+04	1.741231e-01	1.000000e+00	8.236789e+01	1.832949e-01	1.000000e+00	1.920571e-03	1.706493e-01	1.000000e+00	6.642794e+08	1.687285e-01	1.000000e+00	1.575571e+08	1.710172e-01	1.000000e+00
9.331251e+01	4.000000e-03	1.500000e-01	3.464527e+08	1.801501e-01	1.000000e+00	4.100822e+05	1.776146e-01	1.000000e+00	2.077355e+08	1.790714e-01	1.000000e+00	2.167758e+02	1.808941e-01	1.000000e+00	3.784985e+04	1.684363e-01	1.000000e+00	5.157647e-01	1.579275e-01	1.000000e+00	1.136313e-01	1.752499e-01	1.000000e+00	2.476849e+04	1.682020e-01	1.000000e+00	8.731384e+01	1.671126e-01	1.000000e+00	2.036104e-03	1.711697e-01	1.000000e+00	7.065566e+08	1.802292e-01	1.000000e+00	1.669738e+08	1.734185e-01	1.000000e+00
9.682153e+01	4.000000e-03	1.500000e-01	3.659564e+08	1.804213e-01	1.000000e+00	4.322846e+05	1.678133e-01	1.000000e+00	2.175806e+08	1.585072e-01	1.000000e+00	2.280618e+02	1.736213e-01	1.000000e+00	3.986966e+04	1.708503e-01	1.000000e+00	5.437572e-01	1.664631e-01	1.000000e+00	1.198100e-01	1.737280e-01	1.000000e+00	2.614959e+04	1.750070e-01	1.000000e+00	9.202812e+01	1.661273e-01	1.000000e+00	2.147345e-03	1.810098e-01	1.000000e+00	7.396374e+08	1.568351e-01	1.000000e+00	1.755135e+08	1.664283e-01	1.000000e+00
1.004625e+02	4.000000e-03	1.500000e-01	3.804711e+08	1.584494e-01	1.000000e+00	4.503651e+05	1.556034e-01	1.000000e+00	2.294922e+08	1.877268e-01	1.000000e+00	2.388288e+02	1.691660e-01	1.000000e+00	4.182718e+04	1.719477e-01	1.000000e+00	5.722136e-01	1.732413e-01	1.000000e+00	1.253917e-01	1.686355e-01	1.000000e+00	2.738896e+04	1.676015e-01	1.000000e+00	9.657229e+01	1.717432e-01	1.000000e+00	2.246345e-03	1.719025e-01	1.000000e+00	7.798279e+08	1.754752e-01	1.000000e+00	1.843317e+08	1.697614e-01	1.000000e+00
1.042404e+02	4.000000e-03	1.500000e-01	3.971083e+08	1.653159e-01	1.000000e+00	4.715539e+05	1.737906e-01	1.000000e+00	2.370878e+08	1.556329e-01	1.000000e+00	2.487074e+02	1.699611e-01	1.000000e+00	4.328717e+04	1.653835e-01	1.000000e+00	5.928929e-01	1.580822e-01	1.000000e+00	1.306585e-01	1.753842e-01	1.000000e+00	2.852032e+04	1.722076e-01	1.000000e+00	1.003648e+02	1.662515e-01	1.000000e+00	2.340711e-03	1.722133e-01	1.000000e+00	8.107227e+08	1.740316e-01	1.000000e+00	1.912143e+08	1.622989e-01	1.000000e+00
1.081604e+02	4.000000e-03	1.500000e-01	4.105345e+08	1.623646e-01	1.000000e+00	4.883680e+05	1.696181e-01	1.000000e+00	2.449554e+08	1.538269e-01	1.000000e+00	2.560672e+02	1.586205e-01	1.000000e+00	4.465893e+04	1.562755e-01	1.000000e+00	6.181137e-01	1.693371e-01	1.000000e+00	1.353004e-01	1.744004e-01	1.000000e+00	2.947511e+04	1.681543e-01	1.000000e+00	1.033608e+02	1.701887e-01	1.000000e+00	2.425947e-03	1.735790e-01	1.000000e+00	8.404915e+08	1.755872e-01	1.000000e+00	1.987825e+08	1.731905e-01	1.000000e+00
1.122277e+02	4.000000e-03	1.500000e-01	4.245758e+08	1.783761e-01	1.000000e+00	4.993024e+05	1.676207e-01	1.000000e+00	2.540023e+08	1.794465e-01	1.000000e+00	2.648036e+02	1.686794e-01	1.000000e+00	4.630319e+04	1.646324e-01	1.000000e+00	6.361464e-01	1.771717e-01	1.000000e+00	1.391485e-01	1.765950e-01	1.000000e+00	3.033033e+04	1.660305e-01	1.000000e+00	1.069362e+02	1.686830e-01	1.000000e+00	2.489723e-03	1.686948e-01	1.000000e+00	8.584751e+08	1.617501e-01	1.000000e+00	2.054674e+08	1.808451e-01	1.000000e+00
1.164481e+02	4.000000e-03	1.500000e-01	4.335687e+08	1.763313e-01	1.000000e+00	5.130446e+05	1.654088e-01	1.000000e+00	2.583079e+08	1.571818e-01	1.000000e+00	2.713656e+02	1.744696e-01	1.000000e+00	4.747038e+04	1.712177e-01	1.000000e+00	6.503723e-01	1.831650e-01	1.000000e+00	1.423371e-01	1.695074e-01	1.000000e+00	3.108657e+04	1.761738e-01	1.000000e+00	1.095837e+02	1.701817e-01	1.000000e+00	2.549726e-03	1.802273e-01	1.000000e+00	8.822648e+08	1.637805e-01	1.000000e+00	2.084488e+08	1.662030e-01	1.000000e+00
1.208271e+02	4.000000e-03	1.500000e-01	4.411486e+08	1.746227e-01	1.000000e+00	5.227801e+05	1.678618e-01	1.000000e+00	2.622894e+08	1.688602e-01	1.000000e+00	2.761664e+02	1.738379e-01	1.000000e+00	4.824036e+04	1.707181e-01	1.000000e+00	6.608918e-01	1.726548e-01	1.000000e+00	1.448510e-01	1.713697e-01	1.000000e+00	3.165700e+04	1.758433e-01	1.000000e+00	1.113040e+02	1.735970e-01	1.000000e+00	2.594091e-03	1.713840e-01	1.000000e+00	9.009508e+08	1.766806e-01	1.000000e+00	2.119769e+08	1.639726e-01	1.000000e+00
1.253708e+02	4.000000e-03	1.500000e-01	4.443490e+08	1.600145e-01	1.000000e+00	5.293418e+05	1.710951e-01	1.000000e+00	2.661830e+08	1.620896e-01	1.000000e+00	2.791399e+02	1.686710e-01	1.000000e+00	4.891209e+04	1.708829e-01	1.000000e+00	6.692341e-01	1.677438e-01	1.000000e+00	1.466622e-01	1.718594e-01	1.000000e+00	3.203953e+04	1.772816e-01	1.000000e+00	1.128728e+02	1.696048e-01	1.000000e+00	2.632863e-03	1.796840e-01	1.000000e+00	9.103005e+08	1.674762e-01	1.000000e+00	2.148096e+08	1.608795e-01	1.000000e+00
1.300854e+02	4.000000e-03	1.500000e-01	4.495831e+08	1.675940e-01	1.000000e+00	5.341157e+05	1.732590e-01	1.000000e+00	2.685307e+08	1.630970e-01	1.000000e+00	2.813556e+02	1.685275e-01	1.000000e+00	4.923400e+04	1.799571e-01	1.000000e+00	6.753904e-01	1.700509e-01	1.000000e+00	1.478934e-01	1.679119e-01	1.000000e+00	3.226832e+04	1.671291e-01	1.000000e+00	1.128898e+02	1.541777e-01	1.000000e+00	2.652039e-03	1.700620e-01	1.000000e+00	9.172320e+08	1.735250e-01	1.000000e+00	2.163810e+08	1.659255e-01	1.000000e+00
1.349772e+02	4.000000e-03	1.500000e-01	4.481179e+08	1.659310e-01	1.000000e+00	5.347522e+05	1.741444e-01	1.000000e+00	2.708748e+08	1.790988e-01	1.000000e+00	2.808851e+02	1.676428e-01	1.000000e+00	4.950617e+04	1.842338e-01	1.000000e+00	6.762632e-01	1.665754e-01	1.000000e+00	1.481938e-01	1.689585e-01	1.000000e+00	3.237678e+04	1.727737e-01	1.000000e+00	1.134027e+02	1.610597e-01	1.000000e+00	2.638592e-03	1.589641e-01	1.000000e+00	9.206791e+08	1.954438e-01	1.000000e+00	2.179804e+08	1.721302e-01	1.000000e+00
1.400531e+02	4.000000e-03	1.500000e-01	4.444915e+08	1.509358e-01	1.000000e+00	5.343362e+05	1.726369e-01	1.000000e+00	2.704559e+08	1.752647e-01	1.000000e+00	2.801274e+02	1.633552e-01	1.000000e+00	4.918214e+04	1.656391e-01	1.000000e+00	6.755981e-01	1.750030e-01	1.000000e+00	1.480620e-01	1.791382e-01	1.000000e+00	3.231343e+04	1.687262e-01	1.000000e+00	1.131818e+02	1.623588e-01	1.000000e+00	2.651511e-03	1.729502e-01	1.000000e+00	9.179182e+08	1.647571e-01	1.000000e+00	2.153744e+08	1.560715e-01	1.000000e+00
1.453198e+02	4.000000e-03	1.500000e-01	4.488679e+08	1.805623e-01	1.000000e+00	5.306875e+05	1.687500e-01	1.000000e+00	2.692910e+08	1.692322e-01	1.000000e+00	2.804354e+02	1.779021e-01	1.000000e+00	4.913485e+04	1.905984e-01	1.000000e+00	6.725748e-01	1.734391e-01	1.000000e+00	1.473058e-01	1.764457e-01	1.000000e+00	3.208878e+04	1.723324e-01	1.000000e+00	1.130506e+02	1.689861e-01	1.000000e+00	2.640881e-03	1.823761e-01	1.000000e+00	9.123597e+08	1.653380e-01	1.000000e+00	2.163891e+08	1.677766e-01	1.000000e+00
1.507845e+02	4.000000e-03	1.500000e-01	4.401762e+08	1.625615e-01	1.000000e+00	5.260825e+05	1.717611e-01	1.000000e+00	2.642067e+08	1.585454e-01	1.000000e+00	2.772226e+02	1.694392e-01	1.000000e+00	4.854902e+04	1.725792e-01	1.000000e+00	6.654643e-01	1.753550e-01	1.000000e+00	1.454841e-01	1.647858e-01	1.000000e+00	3.179739e+04	1.798373e-01	1.000000e+00	1.119258e+02	1.717150e-01	1.000000e+00	2.610151e-03	1.781464e-01	1.000000e+00	9.042341e+08	1.771198e-01	1.000000e+00	2.138950e+08	1.655284e-01	1.000000e+00
1.564548e+02	4.000000e-03	1.500000e-01	4.382797e+08	1.914872e-01	1.000000e+00	5.187073e+05	1.754008e-01	1.000000e+00	2.619508e+08	1.716309e-01	1.000000e+00	2.733197e+02	1.755818e-01	1.000000e+00	4.777928e+04	1.668008e-01	1.000000e+00	6.547397e-01	1.730660e-01	1.000000e+00	1.437413e-01	1.797256e-01	1.000000e+00	3.114630e+04	1.675777e-01	1.000000e+00	1.104662e+02	1.831444e-01	1.000000e+00	2.569354e-03	1.754313e-01	1.000000e+00	8.908973e+08	2.030202e-01	1.000000e+00	2.102954e+08	1.697033e-01	1.000000e+00
1.623382e+02	4.000000e-03	1.500000e-01	4.268063e+08	1.630746e-01	1.000000e+00	5.082250e+05	1.680519e-01	1.000000e+00	2.557812e+08	1.782091e-01	1.000000e+00	2.686985e+02	1.792938e-01	1.000000e+00	4.694172e+04	1.749374e-01	1.000000e+00	6.438673e-01	1.783643e-01	1.000000e+00	1.408226e-01	1.691507e-01	1.000000e+00	3.078690e+04	1.709329e-01	1.000000e+00	1.084418e+02	1.784306e-01	1.000000e+00	2.524652e-03	1.710060e-01	1.000000e+00	8.754662e+08	1.799333e-01	1.000000e+00	2.060993e+08	1.622888e-01	1.000000e+00
1.684430e+02	4.000000e-03	1.500000e-01	4.139174e+08	1.506901e-01	1.000000e+00	4.971283e+05	1.688601e-01	1.000000e+00	2.504185e+08	1.699994e-01	1.000000e+00	2.621037e+02	1.704048e-01	1.000000e+00	4.592385e+04	1.739309e-01	1.000000e+00	6.294694e-01	1.685250e-01	1.000000e+00	1.379470e-01	1.702110e-01	1.000000e+00	3.008007e+04	1.830506e-01	1.000000e+00	1.058817e+02	1.728888e-01	1.000000e+00	2.472104e-03	1.733873e-01	1.000000e+00	8.506094e+08	1.603730e-01	1.000000e+00	2.017137e+08	1.631696e-01	1.000000e+00
1.747773e+02	4.000000e-03	1.500000e-01	4.095186e+08	1.766625e-01	1.000000e+00	4.852962e+05	1.779441e-01	1.000000e+00	2.444238e+08	1.580376e-01	1.000000e+00	2.555723e+02	1.713267e-01	1.000000e+00	4.468542e+04	1.663850e-01	1.000000e+00	6.134947e-01	1.741079e-01	1.000000e+00	1.343592e-01	1.677521e-01	1.000000e+00	2.931542e+04	1.681731e-01	1.000000e+00	1.033109e+02	1.774191e-01	1.000000e+00	2.404824e-03	1.716141e-01	1.000000e+00	8.331210e+08	1.722082e-01	1.000000e+00	1.958151e+08	1.776399e-01	1.000000e+00
1.813498e+02	4.000000e-03	1.500000e-01	3.950966e+08	1.575886e-01	1.000000e+00	4.708677e+05	1.814924e-01	1.000000e+00	2.386409e+08	1.801725e-01	1.000000e+00	2.488897e+02	1.791530e-01	1.000000e+00	4.351206e+04	1.856112e-01	1.000000e+00	5.953640e-01	1.744365e-01	1.000000e+00	1.306057e-01	1.803526e-01	1.000000e+00	2.828293e+04	1.576882e-01	1.000000e+00	1.002244e+02	1.659428e-01	1.000000e+00	2.336864e-03	1.729753e-01	1.000000e+00	8.090455e+08	1.669444e-01	1.000000e+00	1.917201e+08	1.708801e-01	1.000000e+00
1.881694e+02	4.000000e-03	1.500000e-01	3.826605e+08	1.628390e-01	1.000000e+00	4.559401e+05	1.774023e-01	1.000000e+00	2.289848e+08	1.624800e-01	1.000000e+00	2.407622e+02	1.703290e-01	1.000000e+00	4.208675e+04	1.726882e-01	1.000000e+00	5.761292e-01	1.725844e-01	1.000000e+00	1.262524e-01	1.705529e-01	1.000000e+00	2.757429e+04	1.712147e-01	1.000000e+00	9.706958e+01	1.671308e-01	1.000000e+00	2.265861e-03	1.812016e-01	1.000000e+00	7.849400e+08	1.838495e-01	1.000000e+00	1.843457e+08	1.758634e-01	1.000000e+00
1.952456e+02	4.000000e-03	1.500000e-01	3.687635e+08	1.559433e-01	1.000000e+00	4.396952e+05	1.719575e-01	1.000000e+00	2.229376e+08	1.854649e-01	1.000000e+00	2.320209e+02	1.717273e-01	1.000000e+00	4.059928e+04	1.742186e-01	1.000000e+00	5.566997e-01	1.732811e-01	1.000000e+00	1.219901e-01	1.742365e-01	1.000000e+00	2.663028e+04	1.783912e-01	1.000000e+00	9.379529e+01	1.779527e-01	1.000000e+00	2.185539e-03	1.734390e-01	1.000000e+00	7.564990e+08	1.749928e-01	1.000000e+00	1.785081e+08	1.667084e-01	1.000000e+00
2.025878e+02	4.000000e-03	1.500000e-01	3.543819e+08	1.558711e-01	1.000000e+00	4.222590e+05	1.668669e-01	1.000000e+00	2.141604e+08	1.782829e-01	1.000000e+00	2.214729e+02	1.705453e-01	1.000000e+00	3.902898e+04	1.659098e-01	1.000000e+00	5.347267e-01	1.673958e-01	1.000000e+00	1.172459e-01	1.769798e-01	1.000000e+00	2.554193e+04	1.726681e-01	1.000000e+00	8.968894e+01	1.574455e-01	1.000000e+00	2.100245e-03	1.687072e-01	1.000000e+00	7.279087e+08	1.706216e-01	1.000000e+00	1.714583e+08	1.635686e-01	1.000000e+00
